vulnerability_id,vulnerability_type,triage_true_positive,ground_truth_vulnerability,filename,cwe
67a56db9b61b6dd44db471a8,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00250.java,79
67a56db9b61b6dd44db471a9,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00251.java,501
67a56db9b61b6dd44db471aa,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00251.java,501
67a56db9b61b6dd44db471ab,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00251.java,501
67a56db9b61b6dd44db471ac,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00251.java,79
67a56db9b61b6dd44db471ad,Trust Boundary Violation,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00252.java,501
67a56db9b61b6dd44db471ae,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00252.java,79
67a56db9b61b6dd44db471af,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00253.java,501
67a56db9b61b6dd44db471b0,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00253.java,501
67a56db9b61b6dd44db471b1,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00253.java,501
67a56db9b61b6dd44db471b2,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00253.java,79
67a56db9b61b6dd44db471b3,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,327
67a56db9b61b6dd44db471b4,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,327
67a56db9b61b6dd44db471b5,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471b6,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471b7,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471b8,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471b9,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471ba,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00254.java,489
67a56db9b61b6dd44db471bb,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471bc,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471bd,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471be,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471bf,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471c0,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00255.java,489
67a56db9b61b6dd44db471c1,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,327
67a56db9b61b6dd44db471c2,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,327
67a56db9b61b6dd44db471c3,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c4,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c5,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c6,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c7,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c8,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471c9,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00256.java,489
67a56db9b61b6dd44db471ca,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,327
67a56db9b61b6dd44db471cb,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,327
67a56db9b61b6dd44db471cc,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471cd,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471ce,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471cf,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471d0,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471d1,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471d2,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00257.java,489
67a56db9b61b6dd44db471d3,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,327
67a56db9b61b6dd44db471d4,Weak Encryption Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,327
67a56db9b61b6dd44db471d5,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471d6,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471d7,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471d8,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471d9,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471da,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471db,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00258.java,489
67a56db9b61b6dd44db471dc,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00259.java,489
67a56db9b61b6dd44db471dd,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00259.java,489
67a56db9b61b6dd44db471de,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00260.java,489
67a56db9b61b6dd44db471df,Print Stack Trace,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00260.java,489
67a56db9b61b6dd44db471e0,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00262.java,22
67a56db9b61b6dd44db471e1,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00262.java,22
67a56db9b61b6dd44db471e2,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00262.java,22
67a56db9b61b6dd44db471e3,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00262.java,22
67a56db9b61b6dd44db471e4,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,22
67a56db9b61b6dd44db471e5,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,22
67a56db9b61b6dd44db471e6,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,22
67a56db9b61b6dd44db471e7,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,22
67a56db9b61b6dd44db471e8,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,79
67a56db9b61b6dd44db471e9,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,22
67a56db9b61b6dd44db471ea,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,22
67a56db9b61b6dd44db471eb,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,22
67a56db9b61b6dd44db471ec,Path Traversal,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,22
67a56db9b61b6dd44db471ed,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,79
67a56db9b61b6dd44db471ee,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00265.java,22
67a56db9b61b6dd44db471ef,Path Traversal,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00265.java,22
67a56db9b61b6dd44db471f0,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00265.java,79
67a56db9b61b6dd44db471f1,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00265.java,79
67a56db9b61b6dd44db471f2,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00266.java,328
67a56db9b61b6dd44db471f3,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00266.java,328
67a56db9b61b6dd44db471f4,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00267.java,328
67a56db9b61b6dd44db471f5,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00267.java,328
67a56db9b61b6dd44db471f6,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00268.java,328
67a56db9b61b6dd44db471f7,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00269.java,328
67a56db9b61b6dd44db471f8,Weak Hash Algorithm,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00272.java,328
67a56db9b61b6dd44db471f9,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00276.java,79
67a56db9b61b6dd44db471fa,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00279.java,79
67a56db9b61b6dd44db471fb,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00280.java,79
67a56db9b61b6dd44db471fc,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00281.java,79
67a56db9b61b6dd44db471fd,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00284.java,79
67a56db9b61b6dd44db471fe,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00286.java,79
67a56db9b61b6dd44db471ff,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00286.java,79
67a56db9b61b6dd44db47200,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00287.java,79
67a56db9b61b6dd44db47201,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00287.java,79
67a56db9b61b6dd44db47202,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00287.java,79
67a56db9b61b6dd44db47203,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00288.java,79
67a56db9b61b6dd44db47204,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00289.java,79
67a56db9b61b6dd44db47205,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00289.java,79
67a56db9b61b6dd44db47206,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00290.java,79
67a56db9b61b6dd44db47207,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00290.java,79
67a56db9b61b6dd44db47208,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00290.java,79
67a56db9b61b6dd44db47209,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00291.java,79
67a56db9b61b6dd44db4720a,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00291.java,79
67a56db9b61b6dd44db4720b,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00291.java,79
67a56db9b61b6dd44db4720c,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00292.java,79
67a56db9b61b6dd44db4720d,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00292.java,79
67a56db9b61b6dd44db4720e,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00292.java,79
67a56db9b61b6dd44db4720f,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00293.java,78
67a56db9b61b6dd44db47210,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00293.java,78
67a56db9b61b6dd44db47211,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00293.java,78
67a56db9b61b6dd44db47212,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00293.java,78
67a56db9b61b6dd44db47213,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00293.java,78
67a56db9b61b6dd44db47214,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00294.java,78
67a56db9b61b6dd44db47215,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00294.java,78
67a56db9b61b6dd44db47216,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00294.java,78
67a56db9b61b6dd44db47217,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00294.java,78
67a56dbab61b6dd44db47218,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00294.java,78
67a56dbab61b6dd44db47219,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721a,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721b,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721c,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721d,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721e,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db4721f,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00295.java,78
67a56dbab61b6dd44db47220,Weak Random Number,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00296.java,330
67a56dbab61b6dd44db47221,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00296.java,352
67a56dbab61b6dd44db47222,Weak Random Number,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00297.java,330
67a56dbab61b6dd44db47223,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00297.java,352
67a56dbab61b6dd44db47224,Weak Random Number,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00298.java,330
67a56dbab61b6dd44db47225,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00298.java,352
67a56dbab61b6dd44db47226,Weak Random Number,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00299.java,330
67a56dbab61b6dd44db47227,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00299.java,352
67a56dbab61b6dd44db47228,Insecure Cookie,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00300.java,614
67a56dbab61b6dd44db47229,Insecure Cookie,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00300.java,614
67a56dbab61b6dd44db4722a,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00300.java,352
67a56dbab61b6dd44db4722b,Cross-Site Scripting,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00301.java,79
67a56dbab61b6dd44db4722c,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00302.java,78
67a56dbab61b6dd44db4722d,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00302.java,78
67a56dbab61b6dd44db4722e,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00302.java,78
67a56dbab61b6dd44db4722f,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00302.java,78
67a56dbab61b6dd44db47230,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00303.java,78
67a56dbab61b6dd44db47231,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00303.java,78
67a56dbab61b6dd44db47232,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00303.java,78
67a56dbab61b6dd44db47233,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00303.java,78
67a56dbab61b6dd44db47234,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00304.java,78
67a56dbab61b6dd44db47235,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00304.java,78
67a56dbab61b6dd44db47236,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00306.java,78
67a56dbab61b6dd44db47237,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00306.java,78
67a56dbab61b6dd44db47238,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00307.java,78
67a56dbab61b6dd44db47239,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00307.java,78
67a56dbab61b6dd44db4723a,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00308.java,78
67a56dbab61b6dd44db4723b,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00308.java,78
67a56dbab61b6dd44db4723c,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00308.java,78
67a56dbab61b6dd44db4723d,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00308.java,78
67a56dbab61b6dd44db4723e,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00310.java,78
67a56dbab61b6dd44db4723f,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00310.java,78
67a56dbab61b6dd44db47240,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00310.java,78
67a56dbab61b6dd44db47241,Command Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00310.java,78
67a56dbab61b6dd44db47242,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00311.java,78
67a56dbab61b6dd44db47243,Command Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00311.java,78
67a56dbab61b6dd44db47244,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00312.java,352
67a56dbab61b6dd44db47245,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00313.java,352
67a56dbab61b6dd44db47246,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00314.java,352
67a56dbab61b6dd44db47247,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00315.java,352
67a56dbab61b6dd44db47248,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00316.java,352
67a56dbab61b6dd44db47249,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00317.java,352
67a56dbab61b6dd44db4724a,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00318.java,352
67a56dbab61b6dd44db4724b,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00319.java,352
67a56dbab61b6dd44db4724c,Cross-Site Request Forgery,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00320.java,352
67a56dbab61b6dd44db4724d,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00321.java,501
67a56dbab61b6dd44db4724e,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00321.java,501
67a56dbab61b6dd44db4724f,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00322.java,501
67a56dbab61b6dd44db47250,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00323.java,501
67a56dbab61b6dd44db47251,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00323.java,501
67a56dbab61b6dd44db47252,Trust Boundary Violation,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00323.java,501
67a56dbab61b6dd44db47253,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00323.java,79
67a56dbab61b6dd44db47254,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00324.java,501
67a56dbab61b6dd44db47255,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00324.java,501
67a56dbab61b6dd44db47256,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00324.java,501
67a56dbab61b6dd44db47257,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00325.java,501
67a56dbab61b6dd44db47258,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00325.java,501
67a56dbab61b6dd44db47259,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00325.java,501
67a56dbab61b6dd44db4725a,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00326.java,501
67a56dbab61b6dd44db4725b,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00326.java,501
67a56dbab61b6dd44db4725c,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00326.java,79
67a56dbab61b6dd44db4725d,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00327.java,501
67a56dbab61b6dd44db4725e,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00327.java,501
67a56dbab61b6dd44db4725f,Trust Boundary Violation,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00327.java,501
67a56dbab61b6dd44db47260,Cross-Site Scripting,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00327.java,79
67a56dbab61b6dd44db47261,SQL Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00328.java,89
67a56dbab61b6dd44db47262,SQL Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00328.java,89
67a56dbab61b6dd44db47263,SQL Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00329.java,89
67a56dbab61b6dd44db47264,SQL Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00329.java,89
67a56dbab61b6dd44db47265,SQL Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00333.java,89
67a56dbab61b6dd44db47266,SQL Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00333.java,89
67a56dbab61b6dd44db47267,SQL Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00335.java,89
67a56dbab61b6dd44db47268,SQL Injection,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00335.java,89
67a56dbab61b6dd44db47269,SQL Injection,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00336.java,89
