vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a56dbab61b6dd44db47301,Trust Boundary Violation,CWE-501,54,54,9,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00426.java,trustbound,SessionSetAttribute-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db47302,Trust Boundary Violation,CWE-501,54,54,9,57,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00426.java,trustbound,SessionSetAttribute-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db47303,Cross-Site Scripting,CWE-79,56,60,9,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00426.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbab61b6dd44db47304,Trust Boundary Violation,CWE-501,69,69,9,57,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00427.java,trustbound,SessionSetAttribute-S-O^.code,RequestGetParameter.code
67a56dbab61b6dd44db47305,SQL Injection,CWE-89,58,63,13,73,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00429.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a56dbab61b6dd44db47306,SQL Injection,CWE-89,60,60,29,32,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00429.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a56dbab61b6dd44db47307,SQL Injection,CWE-89,58,63,13,73,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00430.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a56dbab61b6dd44db47308,SQL Injection,CWE-89,60,60,29,32,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00430.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a56dbab61b6dd44db47309,SQL Injection,CWE-89,55,71,13,32,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00431.java,sqli,SqlSpringQuery-S^.code,RequestGetParameter.code
67a56dbab61b6dd44db4730a,SQL Injection,CWE-89,55,56,13,95,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00433.java,sqli,SqlSpringQueryForList-S^.code,RequestGetParameter.code
67a56dbab61b6dd44db4730b,SQL Injection,CWE-89,53,53,13,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00434.java,sqli,SqlSpringUpdate-S^.code,RequestGetParameter.code
67a56dbab61b6dd44db4730c,SQL Injection,CWE-89,58,58,13,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00435.java,sqli,SqlStatementAddBatch.code,RequestGetParameter.code
67a56dbab61b6dd44db4730d,SQL Injection,CWE-89,58,58,13,35,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a56dbab61b6dd44db4730e,SQL Injection,CWE-89,58,58,13,35,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a56dbab61b6dd44db4730f,SQL Injection,CWE-89,58,58,13,36,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a56dbab61b6dd44db47310,SQL Injection,CWE-89,58,58,13,53,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db47311,SQL Injection,CWE-89,58,58,13,53,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db47312,SQL Injection,CWE-89,58,58,13,54,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db47313,SQL Injection,CWE-89,58,58,13,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00438.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameter.code
67a56dbab61b6dd44db47314,SQL Injection,CWE-89,58,58,13,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00438.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameter.code
67a56dbab61b6dd44db47315,SQL Injection,CWE-89,58,58,13,75,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00438.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameter.code
67a56dbab61b6dd44db47316,SQL Injection,CWE-89,51,53,13,65,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a56dbab61b6dd44db47317,SQL Injection,CWE-89,53,53,13,65,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a56dbab61b6dd44db47318,SQL Injection,CWE-89,53,53,37,64,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a56dbab61b6dd44db47319,SQL Injection,CWE-89,53,53,37,64,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a56dbab61b6dd44db4731a,SQL Injection,CWE-89,59,59,25,95,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00440.java,sqli,SqlStatementExecuteUpdate-S-i.code,RequestGetParameter.code
67a56dbab61b6dd44db4731b,SQL Injection,CWE-89,53,55,13,72,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00441.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db4731c,SQL Injection,CWE-89,55,55,25,71,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00441.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db4731d,SQL Injection,CWE-89,55,55,25,71,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00441.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameter.code
67a56dbab61b6dd44db4731e,XPath Injection,CWE-643,68,68,29,65,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,xpathi,XPath-Evaluate-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db4731f,XPath Injection,CWE-643,68,68,29,65,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,xpathi,XPath-Evaluate-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db47320,XPath Injection,CWE-643,68,68,41,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,xpathi,XPath-Evaluate-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db47321,XPath Injection,CWE-643,68,68,41,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,xpathi,XPath-Evaluate-S^-O.code,RequestGetParameter.code
67a56dbab61b6dd44db47322,Cross-Site Scripting,CWE-79,70,70,13,88,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,java/XSS,None,None
67a56dbab61b6dd44db47323,Print Stack Trace,CWE-489,122,122,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47324,Print Stack Trace,CWE-489,128,128,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47325,Print Stack Trace,CWE-489,134,134,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47326,Print Stack Trace,CWE-489,140,140,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47327,Print Stack Trace,CWE-489,146,146,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47328,Print Stack Trace,CWE-489,152,152,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00443.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47329,Print Stack Trace,CWE-489,99,99,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00444.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db4732a,Print Stack Trace,CWE-489,105,105,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00444.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db4732b,Weak Encryption Algorithm,CWE-326,83,83,69,91,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db4732c,Weak Encryption Algorithm,CWE-326,86,86,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db4732d,Weak Encryption Algorithm,CWE-326,86,86,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db4732e,Print Stack Trace,CWE-489,138,138,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db4732f,Weak Encryption Algorithm,CWE-326,68,68,69,91,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db47330,Weak Encryption Algorithm,CWE-326,71,71,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db47331,Weak Encryption Algorithm,CWE-326,71,71,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a56dbab61b6dd44db47332,Print Stack Trace,CWE-489,123,123,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbab61b6dd44db47333,Print Stack Trace,CWE-489,129,129,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00447.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbbb61b6dd44db47334,Weak Encryption Algorithm,CWE-326,65,65,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00448.java,crypto,CipherGetInstance-S3.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47335,Weak Encryption Algorithm,CWE-326,65,65,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00448.java,crypto,CipherGetInstance-S3.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47336,Print Stack Trace,CWE-489,114,114,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00448.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbbb61b6dd44db47337,Weak Encryption Algorithm,CWE-326,63,63,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,crypto,CipherGetInstance-S3.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47338,Weak Encryption Algorithm,CWE-326,63,63,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,crypto,CipherGetInstance-S3.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47339,Print Stack Trace,CWE-489,112,112,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbbb61b6dd44db4733a,Print Stack Trace,CWE-489,139,139,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00450.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbbb61b6dd44db4733b,Print Stack Trace,CWE-489,124,124,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00451.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dbbb61b6dd44db4733c,Path Traversal,CWE-22,59,61,22,96,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00452.java,pathtraver,File-F-S^.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4733d,Path Traversal,CWE-22,59,61,22,96,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00452.java,pathtraver,File-F-S^.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4733e,Path Traversal,CWE-22,61,61,92,95,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00452.java,pathtraver,File-F-S^.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4733f,Path Traversal,CWE-22,61,61,92,95,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00452.java,pathtraver,File-F-S^.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47340,Path Traversal,CWE-22,79,79,26,64,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00453.java,pathtraver,File-URI-2.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47341,Path Traversal,CWE-22,79,79,26,64,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00453.java,pathtraver,File-URI-2.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47342,Path Traversal,CWE-22,79,79,56,63,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00453.java,pathtraver,File-URI-2.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47343,Path Traversal,CWE-22,79,79,56,63,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00453.java,pathtraver,File-URI-2.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47344,Path Traversal,CWE-22,62,62,19,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,pathtraver,FileInputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47345,Path Traversal,CWE-22,62,62,19,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,pathtraver,FileInputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47346,Path Traversal,CWE-22,62,62,47,73,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,pathtraver,FileInputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47347,Path Traversal,CWE-22,62,62,47,73,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,pathtraver,FileInputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47348,Cross-Site Scripting,CWE-79,76,76,13,92,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47349,Path Traversal,CWE-22,64,64,19,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00455.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4734a,Path Traversal,CWE-22,64,64,19,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00455.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4734b,Path Traversal,CWE-22,64,64,47,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00455.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4734c,Path Traversal,CWE-22,64,64,47,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00455.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4734d,Cross-Site Scripting,CWE-79,75,75,13,92,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00455.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db4734e,Path Traversal,CWE-22,62,62,47,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00456.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4734f,Path Traversal,CWE-22,62,62,47,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00456.java,pathtraver,FileInputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47350,Path Traversal,CWE-22,68,68,48,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00457.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47351,Path Traversal,CWE-22,68,68,48,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00457.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47352,Cross-Site Scripting,CWE-79,75,75,13,93,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00457.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47353,Cross-Site Scripting,CWE-79,80,80,21,32,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00457.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47354,Path Traversal,CWE-22,77,77,13,75,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47355,Path Traversal,CWE-22,77,77,13,75,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47356,Path Traversal,CWE-22,77,77,48,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47357,Path Traversal,CWE-22,77,77,48,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47358,Cross-Site Scripting,CWE-79,84,84,13,93,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47359,Cross-Site Scripting,CWE-79,89,89,21,32,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db4735a,Path Traversal,CWE-22,90,90,21,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4735b,Path Traversal,CWE-22,90,90,21,31,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,pathtraver,FileOutputStream-F.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4735c,Path Traversal,CWE-22,65,65,13,57,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4735d,Path Traversal,CWE-22,65,65,13,57,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4735e,Path Traversal,CWE-22,65,65,48,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4735f,Path Traversal,CWE-22,65,65,48,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47360,Cross-Site Scripting,CWE-79,72,72,13,93,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47361,Cross-Site Scripting,CWE-79,77,77,21,32,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dbbb61b6dd44db47362,Path Traversal,CWE-22,78,78,21,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47363,Path Traversal,CWE-22,78,78,21,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00459.java,pathtraver,FileOutputStream-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47364,Weak Random Number,CWE-330,52,52,24,47,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00461.java,weakrand,MathRandom.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47365,Sensitive Cookie with Improper SameSite Attribute,CWE-352,89,89,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00461.java,java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,None,None
67a56dbbb61b6dd44db47366,Weak Hash Algorithm,CWE-328,68,68,17,83,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00462.java,hash,MessageDigestGetInstance-S-P.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47367,Weak Hash Algorithm,CWE-328,70,70,17,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00462.java,hash,MessageDigestGetInstance-S-P.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47368,Weak Hash Algorithm,CWE-328,56,56,13,101,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00464.java,hash,MessageDigestGetInstance-S-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47369,Weak Hash Algorithm,CWE-328,56,56,86,91,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00465.java,hash,MessageDigestGetInstance-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736a,Cross-Site Scripting,CWE-79,59,59,9,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00469.java,xss,PrintWriterFormat-S^-O[].code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736b,Cross-Site Scripting,CWE-79,59,59,9,75,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00472.java,xss,PrintWriterPrintf-S-O[]^.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736c,Cross-Site Scripting,CWE-79,61,61,9,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00473.java,xss,PrintWriterPrintf-S^-O[].code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736d,Cross-Site Scripting,CWE-79,58,58,9,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00475.java,xss,PrintWriterPrintln-O.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736e,Cross-Site Scripting,CWE-79,58,58,9,42,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00476.java,xss,PrintWriterPrintln-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db4736f,Cross-Site Scripting,CWE-79,54,54,9,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00477.java,xss,PrintWriterPrintln-S.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47370,Cross-Site Scripting,CWE-79,60,60,9,54,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00478.java,xss,PrintWriterWrite-c[].code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47371,Cross-Site Scripting,CWE-79,60,60,9,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00478.java,xss,PrintWriterWrite-c[].code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47372,Cross-Site Scripting,CWE-79,60,60,36,53,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00478.java,xss,PrintWriterWrite-c[].code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47373,Cross-Site Scripting,CWE-79,56,56,13,70,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00479.java,xss,PrintWriterWrite-c[]-i-i.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47374,Cross-Site Scripting,CWE-79,56,56,40,57,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00479.java,xss,PrintWriterWrite-c[]-i-i.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47375,Command Injection,CWE-78,67,67,9,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00480.java,cmdi,ProcessBuilderCommand-L.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47376,Command Injection,CWE-78,67,67,9,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00480.java,cmdi,ProcessBuilderCommand-L.code,RequestGetParameterMap.code
67a56dbbb61b6dd44db47377,Command Injection,CWE-78,71,71,9,28,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00480.java,cmdi,ProcessBuilderCommand-L.code,RequestGetParameterMap.code
