vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,data_flow,sink,source
67a54cf3c7ab579e9eb39b50,Weak Encryption Algorithm,CWE-327,73,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02293.java,crypto,LongChain.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b51,Weak Encryption Algorithm,CWE-327,76,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02293.java,crypto,LongChain.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b52,Weak Encryption Algorithm,CWE-327,73,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02294.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b53,Weak Encryption Algorithm,CWE-327,76,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02294.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b54,Weak Encryption Algorithm,CWE-327,73,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02295.java,crypto,SafeIfTrue.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b55,Weak Encryption Algorithm,CWE-327,76,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02295.java,crypto,SafeIfTrue.code,CipherGetInstance-S.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b56,Weak Encryption Algorithm,CWE-327,77,,37,79,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02296.java,crypto,Assign.code,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b57,Weak Encryption Algorithm,CWE-327,77,,37,79,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02297.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b58,Weak Encryption Algorithm,CWE-327,77,,37,79,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02298.java,crypto,Reflection.code,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b59,Weak Encryption Algorithm,CWE-327,61,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5a,Weak Encryption Algorithm,CWE-327,64,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5b,Weak Encryption Algorithm,CWE-327,61,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,crypto,SafeArrayList.code,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5c,Weak Encryption Algorithm,CWE-327,64,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,crypto,SafeArrayList.code,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5d,Weak Encryption Algorithm,CWE-327,55,,37,79,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S3.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5e,Weak Encryption Algorithm,CWE-327,58,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,crypto,QuestionmarkConditional.code,CipherGetInstance-S3.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b5f,Weak Encryption Algorithm,CWE-327,62,63,21,98,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02458.java,crypto,BASE64.code,CipherGetInstance-S-P.code,RequestGetParameterValues.code
67a54cf3c7ab579e9eb39b60,Weak Encryption Algorithm,CWE-327,66,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02458.java,crypto,BASE64.code,CipherGetInstance-S-P.code,RequestGetParameterValues.code
67a54cf3c7ab579e9eb39b61,Weak Encryption Algorithm,CWE-327,84,,21,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02548.java,crypto,Reflection.code,CipherGetInstance-S-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b62,Weak Encryption Algorithm,CWE-327,86,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02548.java,crypto,Reflection.code,CipherGetInstance-S-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b63,Weak Encryption Algorithm,CWE-327,84,,21,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java,crypto,StringBuilderAppend.code,CipherGetInstance-S-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b64,Weak Encryption Algorithm,CWE-327,86,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java,crypto,StringBuilderAppend.code,CipherGetInstance-S-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b65,Weak Encryption Algorithm,CWE-327,83,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b66,Weak Encryption Algorithm,CWE-327,86,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b67,Weak Encryption Algorithm,CWE-327,87,,37,79,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02552.java,crypto,SafeIfTrue.code,CipherGetInstance-S4.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b68,Weak Encryption Algorithm,CWE-327,61,62,21,98,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,crypto,UnsafeIfTrue.code,CipherGetInstance-S-P.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b69,Weak Encryption Algorithm,CWE-327,65,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,crypto,UnsafeIfTrue.code,CipherGetInstance-S-P.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6a,Weak Encryption Algorithm,CWE-327,60,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,crypto,LongChain.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6b,Weak Encryption Algorithm,CWE-327,63,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,crypto,LongChain.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6c,Weak Encryption Algorithm,CWE-327,60,,37,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02661.java,crypto,Substring.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6d,Weak Encryption Algorithm,CWE-327,63,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02661.java,crypto,Substring.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6e,Weak Encryption Algorithm,CWE-327,54,,37,79,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02663.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b6f,Weak Encryption Algorithm,CWE-327,57,,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02663.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a54cf3c7ab579e9eb39b70,Cross-Site Scripting,CWE-079,183,185,17,35,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b71,Cross-Site Scripting,CWE-079,212,213,25,85,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b72,Cross-Site Scripting,CWE-079,277,278,25,85,TRUE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b73,Cross-Site Scripting,CWE-079,320,,19,80,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b74,Cross-Site Scripting,CWE-079,76,83,29,83,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b75,Cross-Site Scripting,CWE-079,75,76,29,94,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00002.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b76,Cross-Site Scripting,CWE-079,102,108,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00003.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b77,Cross-Site Scripting,CWE-079,71,73,25,76,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00004.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b78,Cross-Site Scripting,CWE-079,101,107,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00005.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b79,Cross-Site Scripting,CWE-079,102,108,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00009.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b7a,Cross-Site Scripting,CWE-079,102,107,33,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00010.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b7b,Cross-Site Scripting,CWE-079,57,63,25,47,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00011.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b7c,Cross-Site Scripting,CWE-079,93,94,33,96,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00012.java,java/XSS,None,None,None
67a54cf3c7ab579e9eb39b7d,Cross-Site Scripting,CWE-079,56,,58,63,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00013.java,xss,none,PrintWriterFormat-L-S^-O[].code,RequestGetHeaders.code
67a54cf3c7ab579e9eb39b7e,Cross-Site Scripting,CWE-079,56,,37,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00014.java,xss,none,PrintWriterFormat-S^-O[].code,RequestGetHeaders.code
67a54cf3c7ab579e9eb39b7f,Cross-Site Scripting,CWE-079,79,81,25,67,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00016.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b80,Cross-Site Scripting,CWE-079,96,102,29,68,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b81,Cross-Site Scripting,CWE-079,84,85,33,96,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00021.java,java/XSS,None,None,None
67a54cf3c7ab579e9eb39b82,Cross-Site Scripting,CWE-079,79,85,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00022.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b83,Cross-Site Scripting,CWE-079,86,91,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00023.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b84,Cross-Site Scripting,CWE-079,58,59,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00025.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b85,Cross-Site Scripting,CWE-079,68,69,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00026.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b86,Cross-Site Scripting,CWE-079,60,61,29,94,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00028.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b87,Cross-Site Scripting,CWE-079,87,93,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00029.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b88,Cross-Site Scripting,CWE-079,53,,37,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00030.java,xss,none,PrintWriterPrintf-S^-O[].code,RequestGetParameterMap.code
67a54cf3c7ab579e9eb39b89,Cross-Site Scripting,CWE-079,56,58,25,56,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00031.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b8a,Cross-Site Scripting,CWE-079,57,60,29,99,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00032.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b8b,Cross-Site Scripting,CWE-079,72,73,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00033.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b8c,Cross-Site Scripting,CWE-079,102,108,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00035.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b8d,Cross-Site Scripting,CWE-079,65,,40,59,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00036.java,xss,none,PrintWriterWrite-c[]-i-i.code,RequestGetParameterNames.code
67a54cf3c7ab579e9eb39b8e,Cross-Site Scripting,CWE-079,89,90,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00038.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b8f,Cross-Site Scripting,CWE-079,75,76,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00039.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b90,Cross-Site Scripting,CWE-079,52,58,25,47,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00040.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b91,Cross-Site Scripting,CWE-079,53,,40,45,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00041.java,xss,none,PrintWriterWrite-S-i-i.code,RequestGetParameterSeparate.code
67a54cf3c7ab579e9eb39b92,Cross-Site Scripting,CWE-079,89,94,33,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00042.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b93,Cross-Site Scripting,CWE-079,85,86,33,96,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00044.java,java/XSS,None,None,None
67a54cf3c7ab579e9eb39b94,Cross-Site Scripting,CWE-079,65,66,29,94,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00045.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39b95,Cross-Site Scripting,CWE-079,81,87,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00046.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b96,Cross-Site Scripting,CWE-079,73,,37,42,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00047.java,xss,none,PrintWriterFormat-S^-O[].code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b97,Cross-Site Scripting,CWE-079,72,,36,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00048.java,xss,none,PrintWriterPrint-c[].code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b98,Cross-Site Scripting,CWE-079,72,,36,63,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00049.java,xss,none,ResponseWrite.code,RequestGetQueryString.code
67a54cf3c7ab579e9eb39b99,Cross-Site Scripting,CWE-079,120,126,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9a,Cross-Site Scripting,CWE-079,116,122,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9b,Cross-Site Scripting,CWE-079,126,132,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9c,Cross-Site Scripting,CWE-079,121,127,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9d,Cross-Site Scripting,CWE-079,109,115,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9e,Cross-Site Scripting,CWE-079,119,125,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00059.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39b9f,Cross-Site Scripting,CWE-079,79,85,25,47,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00060.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba0,Cross-Site Scripting,CWE-079,77,83,25,47,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00061.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba1,Cross-Site Scripting,CWE-079,82,89,29,83,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba2,Cross-Site Scripting,CWE-079,84,86,29,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39ba3,Cross-Site Scripting,CWE-079,112,117,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba4,Cross-Site Scripting,CWE-079,128,133,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba5,Cross-Site Scripting,CWE-079,112,117,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba6,Cross-Site Scripting,CWE-079,104,110,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba7,Cross-Site Scripting,CWE-079,104,110,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba8,Cross-Site Scripting,CWE-079,102,108,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39ba9,Cross-Site Scripting,CWE-079,118,124,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39baa,Cross-Site Scripting,CWE-079,108,114,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bab,Cross-Site Scripting,CWE-079,108,114,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bac,Cross-Site Scripting,CWE-079,122,128,29,65,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bad,Cross-Site Scripting,CWE-079,113,118,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bae,Cross-Site Scripting,CWE-079,111,116,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39baf,Cross-Site Scripting,CWE-079,106,111,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb0,Cross-Site Scripting,CWE-079,105,110,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb1,Cross-Site Scripting,CWE-079,106,111,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb2,Cross-Site Scripting,CWE-079,110,115,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb3,Cross-Site Scripting,CWE-079,107,112,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb4,Cross-Site Scripting,CWE-079,111,116,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb5,Cross-Site Scripting,CWE-079,111,116,29,46,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb6,Cross-Site Scripting,CWE-079,99,101,25,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb7,Cross-Site Scripting,CWE-079,92,94,25,67,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb8,Cross-Site Scripting,CWE-079,97,99,25,67,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bb9,Cross-Site Scripting,CWE-079,116,121,33,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bba,Cross-Site Scripting,CWE-079,113,118,33,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bbb,Cross-Site Scripting,CWE-079,112,117,33,50,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bbc,Cross-Site Scripting,CWE-079,72,74,25,56,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bbd,Cross-Site Scripting,CWE-079,82,84,25,56,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67a54cf3c7ab579e9eb39bbe,Cross-Site Scripting,CWE-079,83,84,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bbf,Cross-Site Scripting,CWE-079,87,88,29,89,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc0,Cross-Site Scripting,CWE-079,104,106,29,42,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00116.java,java/XSS,None,None,None
67a54cf3c7ab579e9eb39bc1,Cross-Site Scripting,CWE-079,124,130,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00119.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc2,Cross-Site Scripting,CWE-079,108,114,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00120.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc3,Cross-Site Scripting,CWE-079,116,122,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00121.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc4,Cross-Site Scripting,CWE-079,106,112,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00122.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc5,Cross-Site Scripting,CWE-079,102,108,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00123.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc6,Cross-Site Scripting,CWE-079,102,108,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00125.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc7,Cross-Site Scripting,CWE-079,105,111,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00126.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc8,Cross-Site Scripting,CWE-079,114,120,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00127.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bc9,Cross-Site Scripting,CWE-079,123,129,29,68,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00130.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bca,Cross-Site Scripting,CWE-079,75,81,25,47,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00131.java,java/xss,None,None,None
67a54cf3c7ab579e9eb39bcb,Cross-Site Scripting,CWE-079,82,89,29,83,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
