vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a6309049f3a081ad5ba552,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,crypto,CipherGetInstance-S.code,RequestGetQueryString.code
67a6309049f3a081ad5ba553,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,crypto,CipherGetInstance-S.code,RequestGetQueryString.code
67a6309049f3a081ad5ba554,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,crypto,CipherGetInstance-S.code,RequestGetQueryString.code
67a6309049f3a081ad5ba555,Weak Encryption Algorithm,,77,77,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,crypto,CipherGetInstance-S3.code,RequestGetQueryString.code
67a6309049f3a081ad5ba556,Weak Encryption Algorithm,,77,77,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,crypto,CipherGetInstance-S3.code,RequestGetQueryString.code
67a6309049f3a081ad5ba557,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01740.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba558,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01740.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba559,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01741.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba55a,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01741.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba55b,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01742.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba55c,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01742.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba55d,Weak Encryption Algorithm,,72,72,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,crypto,CipherGetInstance-S3.code,RequestGetCookies.code
67a6309049f3a081ad5ba55e,Weak Encryption Algorithm,,72,72,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,crypto,CipherGetInstance-S3.code,RequestGetCookies.code
67a6309049f3a081ad5ba55f,Weak Encryption Algorithm,,72,72,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,crypto,CipherGetInstance-S3.code,RequestGetCookies.code
67a6309049f3a081ad5ba560,Weak Encryption Algorithm,,72,72,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,crypto,CipherGetInstance-S3.code,RequestGetCookies.code
67a6309049f3a081ad5ba561,Weak Encryption Algorithm,,64,64,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01897.java,crypto,CipherGetInstance-S.code,RequestGetHeader.code
67a6309049f3a081ad5ba562,Weak Encryption Algorithm,,64,64,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01897.java,crypto,CipherGetInstance-S.code,RequestGetHeader.code
67a6309049f3a081ad5ba563,Weak Encryption Algorithm,,64,64,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01898.java,crypto,CipherGetInstance-S.code,RequestGetHeader.code
67a6309049f3a081ad5ba564,Weak Encryption Algorithm,,64,64,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01898.java,crypto,CipherGetInstance-S.code,RequestGetHeader.code
67a6309049f3a081ad5ba565,Weak Encryption Algorithm,,58,58,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01900.java,crypto,CipherGetInstance-S3.code,RequestGetHeader.code
67a6309049f3a081ad5ba566,Weak Encryption Algorithm,,58,58,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01900.java,crypto,CipherGetInstance-S3.code,RequestGetHeader.code
67a6309049f3a081ad5ba567,Weak Encryption Algorithm,,68,68,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01901.java,crypto,CipherGetInstance-S4.code,RequestGetHeader.code
67a6309049f3a081ad5ba568,Weak Encryption Algorithm,,74,74,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01978.java,crypto,CipherGetInstance-S.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba569,Weak Encryption Algorithm,,74,74,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01978.java,crypto,CipherGetInstance-S.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56a,Weak Encryption Algorithm,,68,68,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01980.java,crypto,CipherGetInstance-S3.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56b,Weak Encryption Algorithm,,68,68,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01980.java,crypto,CipherGetInstance-S3.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56c,Weak Encryption Algorithm,,68,68,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01981.java,crypto,CipherGetInstance-S3.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56d,Weak Encryption Algorithm,,68,68,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01981.java,crypto,CipherGetInstance-S3.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56e,Weak Encryption Algorithm,,78,78,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01982.java,crypto,CipherGetInstance-S4.code,RequestGetHeaderNames.code
67a6309049f3a081ad5ba56f,Weak Encryption Algorithm,,60,60,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02022.java,crypto,CipherGetInstance-S3.code,RequestGetHeaders.code
67a6309049f3a081ad5ba570,Weak Encryption Algorithm,,60,60,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02022.java,crypto,CipherGetInstance-S3.code,RequestGetHeaders.code
67a6309049f3a081ad5ba571,Weak Encryption Algorithm,,60,60,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02023.java,crypto,CipherGetInstance-S3.code,RequestGetHeaders.code
67a6309049f3a081ad5ba572,Weak Encryption Algorithm,,60,60,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02023.java,crypto,CipherGetInstance-S3.code,RequestGetHeaders.code
67a6309049f3a081ad5ba573,Weak Encryption Algorithm,,70,70,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02024.java,crypto,CipherGetInstance-S4.code,RequestGetHeaders.code
67a6309049f3a081ad5ba574,Weak Encryption Algorithm,,63,63,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02103.java,crypto,CipherGetInstance-S4.code,RequestGetParameter.code
67a6309049f3a081ad5ba575,Weak Encryption Algorithm,,63,63,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02194.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba576,Weak Encryption Algorithm,,63,63,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02194.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba577,Weak Encryption Algorithm,,63,63,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02195.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba578,Weak Encryption Algorithm,,63,63,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02195.java,crypto,CipherGetInstance-S.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba579,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02293.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57a,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02293.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57b,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02294.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57c,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02294.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57d,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02295.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57e,Weak Encryption Algorithm,,73,73,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02295.java,crypto,CipherGetInstance-S.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba57f,Weak Encryption Algorithm,,77,77,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02296.java,crypto,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba580,Weak Encryption Algorithm,,77,77,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02297.java,crypto,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba581,Weak Encryption Algorithm,,77,77,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02298.java,crypto,CipherGetInstance-S4.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba582,Weak Encryption Algorithm,,61,61,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,crypto,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba583,Weak Encryption Algorithm,,61,61,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,crypto,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba584,Weak Encryption Algorithm,,61,61,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,crypto,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba585,Weak Encryption Algorithm,,61,61,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,crypto,CipherGetInstance-S.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba586,Weak Encryption Algorithm,,55,55,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,crypto,CipherGetInstance-S3.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba587,Weak Encryption Algorithm,,55,55,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,crypto,CipherGetInstance-S3.code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba588,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,crypto,CipherGetInstance-S.code,RequestGetQueryString.code
67a6309049f3a081ad5ba589,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,crypto,CipherGetInstance-S.code,RequestGetQueryString.code
67a6309049f3a081ad5ba58a,Weak Encryption Algorithm,,87,87,68,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02552.java,crypto,CipherGetInstance-S4.code,RequestGetQueryString.code
67a6309049f3a081ad5ba58b,Weak Encryption Algorithm,,60,60,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,crypto,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba58c,Weak Encryption Algorithm,,60,60,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,crypto,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba58d,Weak Encryption Algorithm,,60,60,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02661.java,crypto,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba58e,Weak Encryption Algorithm,,60,60,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02661.java,crypto,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba58f,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02663.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba590,Weak Encryption Algorithm,,54,54,68,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02663.java,crypto,CipherGetInstance-S3.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba591,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,crypto,CipherGetInstance-S.code,RequestGetCookies.code
67a6309049f3a081ad5ba592,Weak Encryption Algorithm,,83,83,68,90,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,crypto,CipherGetInstance-S.code,RequestGetCookies.code
67a6309049f3a081ad5ba593,Hardcoded Credential,,62,62,12,15,TRUE,TRUE,src/main/java/org/owasp/benchmark/helpers/LDAPManager.java,java:S2068,None,None
67a6309049f3a081ad5ba594,Hardcoded Credential,,7,7,8,44,TRUE,TRUE,src/main/resources/students.xml,xml:S2068,None,None
67a6309049f3a081ad5ba595,Hardcoded Credential,,13,13,8,42,TRUE,TRUE,src/main/resources/students.xml,xml:S2068,None,None
67a6309049f3a081ad5ba596,Hardcoded Credential,,19,19,8,38,TRUE,TRUE,src/main/resources/students.xml,xml:S2068,None,None
67a6309049f3a081ad5ba597,Hardcoded Credential,,25,25,8,42,TRUE,TRUE,src/main/resources/students.xml,xml:S2068,None,None
67a6309049f3a081ad5ba598,SQL Injection,,57,57,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00008.java,sqli,SqlConnectionPrepareCall.code,RequestGetHeader.code
67a6309049f3a081ad5ba599,SQL Injection,,59,59,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00018.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetHeaders.code
67a6309049f3a081ad5ba59a,SQL Injection,,54,54,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00024.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a6309049f3a081ad5ba59b,SQL Injection,,52,52,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00027.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetParameter.code
67a6309049f3a081ad5ba59c,SQL Injection,,56,56,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00034.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba59d,SQL Injection,,68,68,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00037.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterNames.code
67a6309049f3a081ad5ba59e,SQL Injection,,54,54,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00043.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameterSeparate.code
67a6309049f3a081ad5ba59f,SQL Injection,,55,55,28,31,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00052.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,StaticGetParameterSeparate.code
67a6309049f3a081ad5ba5a0,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetCookies.code
67a6309049f3a081ad5ba5a1,SQL Injection,,83,83,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5a2,SQL Injection,,77,77,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,sqli,SqlStatementAddBatch.code,RequestGetCookies.code
67a6309049f3a081ad5ba5a3,SQL Injection,,82,82,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java,sqli,SqlStatementExecute-S-i.code,RequestGetCookies.code
67a6309049f3a081ad5ba5a4,SQL Injection,,93,93,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,sqli,SqlStatementExecute-S-i.code,RequestGetCookies.code
67a6309049f3a081ad5ba5a5,SQL Injection,,91,91,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java,sqli,SqlStatementExecute-S-i[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5a6,SQL Injection,,79,79,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,sqli,SqlStatementExecute-S-S[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5a7,SQL Injection,,93,93,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,sqli,SqlStatementExecute-S-S[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5a8,SQL Injection,,82,82,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetCookies.code
67a6309049f3a081ad5ba5a9,SQL Injection,,74,74,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetCookies.code
67a6309049f3a081ad5ba5aa,SQL Injection,,78,78,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00113.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetCookies.code
67a6309049f3a081ad5ba5ab,SQL Injection,,77,77,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5ac,SQL Injection,,77,77,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetCookies.code
67a6309049f3a081ad5ba5ad,SQL Injection,,70,70,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00190.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetHeader.code
67a6309049f3a081ad5ba5ae,SQL Injection,,79,79,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00191.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetHeader.code
67a6309049f3a081ad5ba5af,SQL Injection,,77,77,79,82,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00192.java,sqli,SqlConnectionPrepareStatement.code,RequestGetHeader.code
67a6309049f3a081ad5ba5b0,SQL Injection,,64,64,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00193.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b1,SQL Injection,,79,79,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00202.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b2,SQL Injection,,63,63,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00203.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b3,SQL Injection,,60,60,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00204.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b4,SQL Injection,,68,68,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00205.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b5,SQL Injection,,79,79,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00206.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetHeader.code
67a6309049f3a081ad5ba5b6,SQL Injection,,65,65,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00328.java,sqli,SqlConnectionPrepareCall.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5b7,SQL Injection,,65,65,74,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00329.java,sqli,SqlConnectionPrepareCall.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5b8,SQL Injection,,81,81,74,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00330.java,sqli,SqlConnectionPrepareCall.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5b9,SQL Injection,,66,66,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00331.java,sqli,SqlConnectionPrepareStatement.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5ba,SQL Injection,,81,81,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00332.java,sqli,SqlConnectionPrepareStatement.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5bb,SQL Injection,,65,65,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00333.java,sqli,SqlConnectionPrepareStatement.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5bc,SQL Injection,,83,83,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00334.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5bd,SQL Injection,,66,66,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00335.java,sqli,SqlConnectionPrepareStatement-S-i[].code,RequestGetHeaders.code
67a6309049f3a081ad5ba5be,SQL Injection,,70,70,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00342.java,sqli,SqlStatementExecute-S-S[].code,RequestGetHeaders.code
67a6309049f3a081ad5ba5bf,SQL Injection,,65,65,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00343.java,sqli,SqlStatementExecute-S-S[].code,RequestGetHeaders.code
67a6309049f3a081ad5ba5c0,SQL Injection,,65,65,59,62,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00344.java,sqli,SqlStatementExecuteQuery.code,RequestGetHeaders.code
67a6309049f3a081ad5ba5c1,SQL Injection,,63,63,79,82,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00428.java,sqli,SqlConnectionPrepareStatement.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c2,SQL Injection,,60,60,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00429.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c3,SQL Injection,,60,60,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00430.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c4,SQL Injection,,58,58,31,34,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00435.java,sqli,SqlStatementAddBatch.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c5,SQL Injection,,58,58,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c6,SQL Injection,,58,58,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameter.code
67a6309049f3a081ad5ba5c7,SQL Injection,,58,58,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00438.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameter.code
67a6309049f3a081ad5ba5c8,SQL Injection,,53,53,59,62,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a6309049f3a081ad5ba5c9,SQL Injection,,59,59,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00440.java,sqli,SqlStatementExecuteUpdate-S-i.code,RequestGetParameter.code
67a6309049f3a081ad5ba5ca,SQL Injection,,55,55,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00441.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameter.code
67a6309049f3a081ad5ba5cb,SQL Injection,,65,65,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00509.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba5cc,SQL Injection,,78,78,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00510.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba5cd,SQL Injection,,57,57,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00512.java,sqli,SqlStatementExecute.code,RequestGetParameterMap.code
67a6309049f3a081ad5ba5ce,SQL Injection,,63,63,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00513.java,sqli,SqlStatementExecute.code,RequestGetParameterMap.code
