vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a54bec2d107a279f18a538,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01874.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a539,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01007.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01834.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a53f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a540,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01880.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a541,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00944.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a542,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a543,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a544,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a545,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01824.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a546,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01876.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a547,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01827.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a548,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a549,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01828.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01864.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01889.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00954.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00983.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a54f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01001.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a550,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01845.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a551,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01012.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a552,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00964.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a553,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a554,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a555,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a556,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01873.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a557,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a558,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01877.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a559,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00953.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00999.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01003.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00966.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a55f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00948.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a560,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01822.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a561,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00002.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a562,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01837.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a563,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01009.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a564,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a565,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01875.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a566,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00118.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a567,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00969.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a568,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01000.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a569,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00993.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00955.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01006.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a56f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a570,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00061.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a571,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00962.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a572,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00957.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a573,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01893.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a574,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a575,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01872.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a576,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00951.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a577,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01847.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a578,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00950.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a579,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01002.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01849.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00982.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01885.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00956.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a57f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01831.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a580,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01825.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a581,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01891.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a582,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00952.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a583,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00961.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a584,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01011.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a585,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01840.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a586,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a587,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00965.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a588,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00970.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a589,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01841.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01851.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00958.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a58f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00947.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a590,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a591,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a592,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a593,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00978.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a594,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01004.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a595,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a596,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01844.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a597,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a598,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01862.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a599,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59a,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59b,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00995.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59c,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00060.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59d,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01848.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59e,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a59f,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01833.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a0,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00997.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a1,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01823.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a2,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01846.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a3,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00963.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a4,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01008.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a5,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a6,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01826.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
67a54bec2d107a279f18a5a7,Missing HttpOnly Flag,CWE-1004,37,37,21,46,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None
