vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,data_flow,sink,source
67abe79056e6743164ca84d8,Cross-Site Scripting,CWE-79,56,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02525.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67abe79056e6743164ca84d9,Cross-Site Scripting,CWE-79,76,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00432.java,java/xss,None,None,None
67abe79056e6743164ca84da,Cross-Site Scripting,CWE-79,83,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00788.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67abe79056e6743164ca84db,Missing HttpOnly Flag,CWE-1004,37,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None,None
67abe79056e6743164ca84dd,Information Disclosure,CWE-209,39,86,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02335.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84de,Cross-Site Scripting,CWE-79,68,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00552.java,xss,HashMap.code,PrintWriterPrintln-O.code,RequestGetParameterNames.code
67abe79056e6743164ca84df,Cross-Site Scripting,CWE-79,59,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00157.java,xss,QuestionmarkConditional.code,PrintWriterWrite-S.code,RequestGetHeader.code
67abe79056e6743164ca84e0,Weak Encryption Algorithm,CWE-327,69,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01149.java,crypto,UnsafeSwitch.code,CipherGetInstance-S-S.code,RequestGetHeaders.code
67abe79056e6743164ca84e1,Cross-Site Scripting,CWE-79,98,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01911.java,java/xss,None,None,None
67abe79056e6743164ca84e2,Weak Encryption Algorithm,CWE-327,59,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,crypto,none,CipherGetInstance-S-S.code,RequestGetParameter.code
67abe79056e6743164ca84e5,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84e6,Information Disclosure,CWE-497,118,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00035.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe79056e6743164ca84e7,Information Disclosure,CWE-209,39,79,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00812.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84e8,Information Disclosure,CWE-497,116,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00692.java,FE4EADF2-7055-4C36-863E-5A01C4A0E1A4,None,None,None
67abe79056e6743164ca84e9,Information Disclosure,CWE-209,39,50,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02126.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84ea,Poor Code Quality,CWE-398,84,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00458.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79056e6743164ca84eb,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84ee,Cross-Site Scripting,CWE-79,212,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67abe79056e6743164ca84ef,Cross-Site Scripting,CWE-79,50,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00381.java,xss,ESAPIEncodeForHtml-S.code,PrintWriterPrintf-L-S-O[]^.code,RequestGetParameter.code
67abe79056e6743164ca84f0,Cross-Site Scripting,CWE-79,80,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01224.java,java/XSS,None,None,None
67abe79056e6743164ca84f1,Information Disclosure,CWE-497,138,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,FE4EADF2-7055-4C36-863E-5A01C4A0E1A4,None,None,None
67abe79056e6743164ca84f2,Information Disclosure,CWE-209,39,120,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02605.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84f3,Information Disclosure,CWE-209,39,67,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02462.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84f6,Information Disclosure,CWE-215,88,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01110.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe79056e6743164ca84f7,Information Disclosure,CWE-209,39,57,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01178.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84f8,Header Manipulation,CWE-113,88,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01183.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca84f9,Poor Code Quality,CWE-398,97,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01800.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79056e6743164ca84fb,Information Disclosure,CWE-209,39,86,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00739.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84fd,Header Manipulation,CWE-113,41,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01876.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca84fe,Information Disclosure,CWE-209,39,114,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00259.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca84ff,Cross-Site Scripting,CWE-79,97,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00844.java,java/xss,None,None,None
67abe79056e6743164ca8506,SQL Injection,CWE-89,61,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00938.java,sqli,BASE64.code,SqlStatementExecute-S-S[].code,StaticGetParameterSeparate.code
67abe79056e6743164ca8508,Information Disclosure,CWE-209,49,92,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01840.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8509,Cross-Site Scripting,CWE-79,53,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02239.java,xss,SafeArrayList.code,PrintWriterWrite-c[].code,RequestGetParameterMap.code
67abe79056e6743164ca850a,XPath Injection,CWE-643,79,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00607.java,xpathi,Reflection.code,XPath-Evaluate-S^-O.code,RequestGetParameterNames.code
67abe79056e6743164ca850b,Information Disclosure,CWE-539,38,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01863.java,864C76F4-4D0F-4676-BAD7-41523845E5B2,None,None,None
67abe79056e6743164ca850c,Information Disclosure,CWE-215,78,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01838.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe79056e6743164ca850d,Cross-Site Scripting,CWE-79,51,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01525.java,xss,StringBuilderReplace.code,ResponseWrite.code,RequestGetParameterSeparate.code
67abe79056e6743164ca850e,Improper Neutralization,CWE-82,55,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01924.java,60A5F5D9-5446-4DB0-B247-954D3F8C201F,None,None,None
67abe79056e6743164ca850f,Cross-Site Scripting,CWE-79,88,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02102.java,java/xss,None,None,None
67abe79056e6743164ca8510,SQL Injection,CWE-89,53,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01624.java,sqli,ArrayList.code,SqlSpringBatchupdate-S^.code,RequestGetParameterValues.code
67abe79056e6743164ca8511,Information Disclosure,CWE-215,72,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00175.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe79056e6743164ca8512,Poor Code Quality,CWE-398,63,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01497.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79056e6743164ca8513,Information Disclosure,CWE-209,49,119,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00967.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8514,Cross-Site Scripting,CWE-79,116,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02294.java,java/xss,None,None,None
67abe79056e6743164ca8515,Weak Encryption Algorithm,CWE-325,86,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java,crypto,StringBuilderAppend.code,CipherGetInstance-S-S.code,RequestGetQueryString.code
67abe79056e6743164ca8516,Information Disclosure,CWE-209,39,96,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01786.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8517,Resource Injection,CWE-99,41,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01864.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe79056e6743164ca8518,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01848.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca851a,Information Disclosure,CWE-497,79,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,DCA98C06-0D99-4EE0-ADA4-A4FA86FDE47A,None,None,None
67abe79056e6743164ca851b,Denial of Service,CWE-730,52,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02489.java,FA7CBD06-F21F-4E6D-B715-9DD9669A28F4,None,None,None
67abe79056e6743164ca851c,Information Disclosure,CWE-209,39,52,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02398.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca851d,Cross-Site Scripting,CWE-79,57,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01177.java,xss,UnsafeSwitch.code,PrintWriterPrintf-L-S-O[]^.code,RequestGetHeaders.code
67abe79056e6743164ca851e,Cross-Site Scripting,CWE-79,93,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01896.java,java/xss,None,None,None
67abe79056e6743164ca851f,Information Disclosure,CWE-215,79,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00867.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8521,Information Disclosure,CWE-209,39,58,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00756.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8522,SQL Injection,CWE-89,77,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,sqli,SafeLongChain.code,SqlStatementExecute-S-S[].code,RequestGetQueryString.code
67abe79056e6743164ca8523,Header Manipulation,CWE-113,83,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00566.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca8524,Information Disclosure,CWE-215,131,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00211.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe79056e6743164ca8525,Header Manipulation,CWE-113,97,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01451.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca8526,Trust Boundary Violation,CWE-501,64,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02016.java,trustbound,Reflection.code,SessionPutValue-S-O^.code,RequestGetHeaderNames.code
67abe79056e6743164ca8527,Information Disclosure,CWE-215,106,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01742.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe79056e6743164ca8528,Cross-Site Scripting,CWE-79,53,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01346.java,xss,UnsafeSwitch.code,PrintWriterPrintln-O.code,RequestGetParameterMap.code
67abe79056e6743164ca8529,Command Injection,CWE-77,60,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01270.java,cmdi,QuestionmarkConditional.code,ProcessBuilderInit-S[].code,RequestGetParameter.code
67abe79056e6743164ca852a,Header Manipulation,CWE-113,82,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01602.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca852b,Information Disclosure,CWE-209,39,86,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01728.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca852c,SQL Injection,CWE-89,66,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00336.java,sqli,SafeIfTrue.code,SqlSpringQueryForLong-S^.code,RequestGetHeaders.code
67abe79056e6743164ca852d,Header Manipulation,CWE-113,91,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00745.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca852e,Cross-Site Scripting,CWE-79,70,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00620.java,java/xss,None,None,None
67abe79056e6743164ca852f,Information Disclosure,CWE-209,39,142,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00450.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8530,Information Disclosure,CWE-209,39,98,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01502.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8531,Information Disclosure,CWE-209,49,126,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00943.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8533,Weak Encryption Algorithm,CWE-327,59,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00020.java,crypto,none,CipherGetInstance-S-S.code,RequestGetParameter.code
67abe79056e6743164ca8534,Information Disclosure,CWE-209,39,59,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01056.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8535,Header Manipulation,CWE-113,101,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca8536,Header Manipulation,CWE-113,90,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00702.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca8537,Improper Error Handling,CWE-112,65,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01225.java,6205D59D-EEEC-42B0-9522-1FE15F05E302,None,None,None
67abe79056e6743164ca853b,Poor Code Quality,CWE-398,80,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01840.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79056e6743164ca853c,Information Disclosure,CWE-209,39,104,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02441.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca853d,SQL Injection,CWE-89,55,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01557.java,sqli,HashMap.code,SqlStatementExecute-S-i.code,RequestGetParameterSeparate.code
67abe79056e6743164ca853e,SQL Injection,CWE-89,70,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01884.java,sqli,SafeQuestionmarkConditional.code,SqlSpringUpdate-S^.code,RequestGetCookies.code
67abe79056e6743164ca8540,Header Manipulation,CWE-113,99,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00503.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79056e6743164ca8541,Cross-Site Scripting,CWE-79,60,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01809.java,0BCF2BFC-1A1D-4156-8A58-FEFB307724AA,None,None,None
67abe79056e6743164ca8542,Information Disclosure,CWE-209,39,122,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01897.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8544,Information Disclosure,CWE-209,39,99,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00369.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8545,Information Disclosure,CWE-209,39,100,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02209.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79056e6743164ca8546,Cross-Site Scripting,CWE-79,66,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01417.java,xss,Assign.code,PrintWriterFormat-L-S-O[]^.code,RequestGetParameterNames.code
67abe79156e6743164ca8547,Header Manipulation,CWE-113,106,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02620.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79156e6743164ca8549,Information Disclosure,CWE-209,39,56,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01922.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca854a,Command Injection,CWE-77,73,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02433.java,cmdi,Reflection.code,RuntimeExec-S[]^-S[]-F.code,RequestGetParameterSeparate.code
67abe79156e6743164ca854b,Header Manipulation,CWE-113,41,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00978.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79156e6743164ca854c,Header Manipulation,CWE-113,96,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01999.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79156e6743164ca854d,Information Disclosure,CWE-209,39,53,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01584.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca854e,Information Disclosure,CWE-209,39,52,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02509.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca8550,Resource Injection,CWE-99,88,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01162.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe79156e6743164ca8551,Poor Code Quality,CWE-398,106,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01195.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79156e6743164ca8553,Weak Encryption Algorithm,CWE-325,64,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01483.java,crypto,SafeArrayList.code,CipherGetInstance-S-S.code,RequestGetParameterSeparate.code
67abe79156e6743164ca8554,Cross-Site Scripting,CWE-79,74,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00810.java,xss,StringBuilderAppend.code,PrintWriterPrintln-c[].code,RequestGetQueryString.code
67abe79156e6743164ca8555,Cross-Site Scripting,CWE-79,93,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01861.java,java/xss,None,None,None
67abe79156e6743164ca8556,Cross-Site Scripting,CWE-79,89,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02211.java,java/xss,None,None,None
67abe79156e6743164ca8557,Information Disclosure,CWE-209,39,88,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00497.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca8559,Weak Hash Algorithm,CWE-328,51,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00636.java,hash,SpringHtmlEscape-S.code,MessageDigestGetInstance-S-S.code,RequestGetParameterSeparate.code
67abe79156e6743164ca855a,Information Disclosure,CWE-497,130,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02551.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca855b,Poor Code Quality,CWE-398,81,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02613.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79156e6743164ca855c,Resource Injection,CWE-99,41,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00979.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe79156e6743164ca855d,Information Disclosure,CWE-209,39,58,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02446.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca855e,SQL Injection,CWE-89,77,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00192.java,sqli,UnsafeSwitch.code,SqlConnectionPrepareStatement.code,RequestGetHeader.code
67abe79156e6743164ca855f,Weak Encryption Algorithm,CWE-325,76,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02290.java,crypto,BASE64.code,CipherGetInstance-S-S.code,RequestGetParameterNames.code
67abe79156e6743164ca8560,Poor Code Quality,CWE-398,99,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02442.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79156e6743164ca8561,SQL Injection,CWE-89,57,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02267.java,sqli,SafeArrayList.code,SqlConnectionPrepareStatement.code,RequestGetParameterMap.code
67abe79156e6743164ca8562,Poor Code Quality,CWE-398,114,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02011.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe79156e6743164ca8563,Trust Boundary Violation,CWE-501,68,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01875.java,trustbound,ESAPIEncodeForHtml-S.code,SessionSetAttribute-S^-O.code,RequestGetCookies.code
67abe79156e6743164ca8565,Header Manipulation,CWE-113,84,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe79156e6743164ca8566,Information Disclosure,CWE-215,86,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00785.java,DCA98C06-0D99-4EE0-ADA4-A4FA86FDE47A,None,None,None
67abe79156e6743164ca8568,Cross-Site Scripting,CWE-79,79,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01062.java,java/xss,None,None,None
67abe79156e6743164ca8569,SQL Injection,CWE-89,55,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02173.java,sqli,Switch.code,SqlConnectionPrepareStatement-S-i-i.code,RequestGetParameter.code
67abe79156e6743164ca856a,SQL Injection,CWE-89,73,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00996.java,sqli,BASE64.code,SqlConnectionPrepareCall.code,RequestGetCookies.code
67abe79156e6743164ca856b,Missing HttpOnly Flag,CWE-1004,37,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,java.lang.security.audit.cookie-missing-httponly.cookie-missing-httponly,None,None,None
67abe79156e6743164ca856c,Information Disclosure,CWE-209,39,61,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01958.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe79156e6743164ca856e,Information Disclosure,CWE-215,74,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01112.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe79156e6743164ca856f,Cross-Site Scripting,CWE-79,120,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00210.java,java/xss,None,None,None
67abe79156e6743164ca8570,Information Disclosure,CWE-209,39,111,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01992.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
